frame_id,timestamp,timestamp_str,frame_path,crop_path,character,character_ko,expected_emotion,predicted_emotion,detection_score,emotion_confidence,mismatch_score,xmin,ymin,xmax,ymax,box_area,prob_happy,prob_sad,prob_angry,prob_fearful,prob_disgusted,prob_surprised,prob_neutral
267,673.0,11:13,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00267.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00267_Riley_0.jpg,Riley,라일리,neutral,sad,0.13865768909454346,0.33948588371276855,0.5,193,174,896,712,302286,0.011219119653105736,0.33948588371276855,0.10669508576393127,0.14065255224704742,0.20580258965492249,0.030302951112389565,0.16584177315235138
268,674.0,11:14,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00268.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00268_Riley_0.jpg,Riley,라일리,neutral,neutral,0.1239737868309021,0.4619269371032715,0.0,720,12,1259,712,303180,0.22350409626960754,0.056145079433918,0.02333708480000496,0.12285829335451126,0.08059579879045486,0.031632762402296066,0.4619269371032715
270,678.0,11:18,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00270.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00270_Anger_0.jpg,Anger,버럭,angry,fearful,0.1407340168952942,0.26435577869415283,0.8,0,0,590,712,383292,0.1302870362997055,0.1599513292312622,0.17658425867557526,0.26435577869415283,0.14221999049186707,0.06092888489365578,0.06567270308732986
271,682.0,11:22,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00271.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00271_Riley_0.jpg,Riley,라일리,neutral,happy,0.1158757358789444,0.6433960795402527,0.5,546,120,1014,712,224624,0.6433960795402527,0.031208394095301628,0.011659099720418453,0.02048524096608162,0.028210463002324104,0.0035466873086988926,0.26149412989616394
272,684.0,11:24,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00272.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00272_Disgust_0.jpg,Disgust,까칠,disgusted,disgusted,0.10250786691904068,0.2843003571033478,0.0,1235,144,1569,712,141696,0.026635803282260895,0.08645091205835342,0.1671895682811737,0.18842966854572296,0.2843003571033478,0.047169316560029984,0.19982434809207916
272,684.0,11:24,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00272.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00272_Anger_1.jpg,Anger,버럭,angry,neutral,0.09166393429040909,0.2963808476924896,0.4,193,0,790,712,364620,0.03400297090411186,0.15140484273433685,0.12983928620815277,0.2824495732784271,0.08321435004472733,0.022708093747496605,0.2963808476924896
273,687.0,11:27,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00273.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00273_Anger_0.jpg,Anger,버럭,angry,sad,0.11442961543798447,0.36424773931503296,0.8,0,0,786,712,520380,0.038916800171136856,0.36424773931503296,0.2808140814304352,0.07407329976558685,0.1058913916349411,0.016662796959280968,0.11939390748739243
274,689.0,11:29,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00274.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00274_Riley_0.jpg,Riley,라일리,neutral,neutral,0.12586796283721924,0.4094090461730957,0.0,1315,138,1577,679,105542,0.032900627702474594,0.09854796528816223,0.1310873031616211,0.22792303562164307,0.08450792729854584,0.01562413852661848,0.4094090461730957
276,693.0,11:33,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00276.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00276_Riley_0.jpg,Riley,라일리,neutral,happy,0.14511826634407043,0.47750362753868103,0.5,0,173,697,712,316800,0.47750362753868103,0.027883727103471756,0.016478832811117172,0.026858260855078697,0.06350117921829224,0.08632873743772507,0.30144569277763367
278,698.0,11:38,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00278.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00278_Anger_0.jpg,Anger,버럭,angry,angry,0.11947079002857208,0.43371281027793884,0.0,162,457,536,712,77436,0.02385300025343895,0.10364630818367004,0.43371281027793884,0.1174379289150238,0.17965097725391388,0.05920645222067833,0.08249247074127197
278,698.0,11:38,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00278.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00278_Riley_1.jpg,Riley,라일리,neutral,neutral,0.0884837955236435,0.3750789165496826,0.0,480,38,879,712,211140,0.0057443659752607346,0.14295028150081635,0.058162737637758255,0.13946475088596344,0.22130480408668518,0.05729411169886589,0.3750789165496826
279,706.0,11:46,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00279.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00279_Riley_0.jpg,Riley,라일리,neutral,neutral,0.12174572795629501,0.7973455786705017,0.0,362,0,1345,712,576471,0.020307078957557678,0.04144809767603874,0.011290095746517181,0.06083029881119728,0.021187350153923035,0.04759158939123154,0.7973455786705017
281,709.0,11:49,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00281.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00281_Riley_0.jpg,Riley,라일리,neutral,happy,0.13073623180389404,0.5527322292327881,0.5,515,14,1042,712,284375,0.5527322292327881,0.021289037540555,0.017055658623576164,0.08089354634284973,0.04578316584229469,0.022403595969080925,0.25984278321266174
281,709.0,11:49,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00281.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00281_Disgust_1.jpg,Disgust,까칠,disgusted,angry,0.10081199556589127,0.6259962916374207,0.5,892,108,1424,699,235060,0.00700394855812192,0.013545162975788116,0.6259962916374207,0.13032275438308716,0.14329354465007782,0.03011288307607174,0.04972545802593231
282,711.0,11:51,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00282.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00282_Anger_0.jpg,Anger,버럭,angry,neutral,0.12737879157066345,0.3057645559310913,0.4,169,361,550,614,72051,0.04130369424819946,0.27391624450683594,0.07121489942073822,0.21845172345638275,0.06768467277288437,0.021664248779416084,0.3057645559310913
285,716.0,11:56,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00285.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00285_Riley_0.jpg,Riley,라일리,neutral,neutral,0.11225298047065735,0.34433773159980774,0.0,340,0,1357,712,603376,0.005216569174081087,0.12965552508831024,0.039055489003658295,0.11002694070339203,0.14731012284755707,0.22439758479595184,0.34433773159980774
287,719.0,11:59,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00287.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00287_Riley_0.jpg,Riley,라일리,neutral,angry,0.11522480100393295,0.7833508253097534,0.8,435,75,783,474,103500,0.00206607673317194,0.01744983159005642,0.7833508253097534,0.09846089780330658,0.021676937118172646,0.07181959599256516,0.005175830330699682
288,720.0,12:00,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00288.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00288_Anger_0.jpg,Anger,버럭,angry,angry,0.11080832034349442,0.4666661024093628,0.0,358,291,1193,712,261723,0.010712709277868271,0.15218548476696014,0.4666661024093628,0.07414510101079941,0.24474173784255981,0.021818438544869423,0.029730377718806267
289,721.0,12:01,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00289.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00289_Riley_0.jpg,Riley,라일리,neutral,angry,0.09457109868526459,0.5749723315238953,0.8,88,184,526,653,153090,0.008499427698552608,0.1418384164571762,0.5749723315238953,0.11646921187639236,0.11531667411327362,0.01086247619241476,0.032041408121585846
290,722.0,12:02,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00290.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00290_Riley_0.jpg,Riley,라일리,neutral,angry,0.14915849268436432,0.3845066726207733,0.8,247,117,850,683,254248,0.004007164854556322,0.072785384953022,0.3845066726207733,0.2725338637828827,0.12727975845336914,0.03714423626661301,0.1017429530620575
290,722.0,12:02,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00290.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00290_Anger_1.jpg,Anger,버럭,angry,angry,0.10759679973125458,0.4455663561820984,0.0,1058,138,1573,712,233180,0.011718292720615864,0.047784581780433655,0.4455663561820984,0.15257126092910767,0.2274571657180786,0.044676773250103,0.07022558897733688
291,726.0,12:06,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00291.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00291_Anger_0.jpg,Anger,버럭,angry,neutral,0.10528573393821716,0.24670954048633575,0.4,0,35,929,712,524380,0.018672717735171318,0.18178041279315948,0.10572703927755356,0.22238200902938843,0.1550413966178894,0.06968684494495392,0.24670954048633575
291,726.0,12:06,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00291.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00291_Riley_1.jpg,Riley,라일리,neutral,neutral,0.10421430319547653,0.37425997853279114,0.0,1585,223,1752,552,41325,0.03661295026540756,0.1863374412059784,0.0781334713101387,0.17823225259780884,0.11641920357942581,0.030004726722836494,0.37425997853279114
292,727.0,12:07,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00292.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00292_Riley_0.jpg,Riley,라일리,neutral,neutral,0.1283382922410965,0.5528238415718079,0.0,269,34,1127,712,465460,0.2181202918291092,0.01197783276438713,0.033169206231832504,0.10252910852432251,0.03168960288167,0.0496901273727417,0.5528238415718079
293,728.0,12:08,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00293.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00293_Riley_0.jpg,Riley,라일리,neutral,neutral,0.15000277757644653,0.43059927225112915,0.0,167,0,901,712,439362,0.068309485912323,0.12670889496803284,0.02675088867545128,0.14215591549873352,0.14011357724666595,0.06536200642585754,0.43059927225112915
294,729.0,12:09,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00294.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00294_Riley_0.jpg,Riley,라일리,neutral,fearful,0.13304033875465393,0.36485621333122253,0.7,306,71,806,712,255312,0.015242744237184525,0.11875596642494202,0.18520262837409973,0.36485621333122253,0.11643259227275848,0.05076463520526886,0.14874525368213654
295,732.0,12:12,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00295.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00295_Riley_0.jpg,Riley,라일리,neutral,sad,0.12322468310594559,0.28931939601898193,0.5,155,286,535,712,129560,0.009369737468659878,0.28931939601898193,0.17819488048553467,0.12871521711349487,0.26157379150390625,0.04189968854188919,0.09092732518911362
296,733.0,12:13,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00296.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00296_Envy_0.jpg,Envy,부럽,angry,angry,0.09899286925792694,0.27080807089805603,0.0,0,0,639,712,415128,0.1226990669965744,0.16947220265865326,0.27080807089805603,0.12334246188402176,0.20500585436820984,0.07463838905096054,0.03403391316533089
296,733.0,12:13,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00296.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00296_Joy_1.jpg,Joy,기쁨,happy,happy,0.08510752767324448,0.39339935779571533,0.0,487,0,1343,712,523242,0.39339935779571533,0.00549685675650835,0.14213401079177856,0.045791782438755035,0.07650594413280487,0.07720384001731873,0.2594681978225708
298,736.0,12:16,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00298.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00298_Riley_0.jpg,Riley,라일리,neutral,happy,0.08575569838285446,0.48891136050224304,0.5,341,266,722,712,136535,0.48891136050224304,0.017361385747790337,0.08729641139507294,0.09817920625209808,0.126047283411026,0.10529295355081558,0.07691137492656708
299,737.0,12:17,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00299.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00299_Anger_0.jpg,Anger,버럭,angry,angry,0.12928907573223114,0.5830874443054199,0.0,359,475,849,712,92856,0.0036526594776660204,0.004815839231014252,0.5830874443054199,0.09492170810699463,0.056312669068574905,0.23039913177490234,0.02681053802371025
299,737.0,12:17,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00299.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00299_Envy_1.jpg,Envy,부럽,angry,neutral,0.11177563667297363,0.21059267222881317,0.4,954,281,1394,712,153140,0.009572786279022694,0.1515711396932602,0.20570725202560425,0.16912950575351715,0.12163808196783066,0.13178855180740356,0.21059267222881317
300,738.0,12:18,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00300.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00300_Riley_0.jpg,Riley,라일리,neutral,angry,0.12737488746643066,0.4904871881008148,0.8,577,133,1053,712,207648,0.0014089582255110145,0.012512480840086937,0.4904871881008148,0.18897777795791626,0.11202908307313919,0.18817605078220367,0.006408424582332373
300,738.0,12:18,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00300.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00300_Embarrassment_1.jpg,Embarrassment,당황,fearful,disgusted,0.09773743152618408,0.3432796001434326,0.8,1016,137,1601,712,263610,0.007861833088099957,0.2512838542461395,0.2585503160953522,0.07196478545665741,0.3432796001434326,0.01850098930299282,0.04855867475271225
301,740.0,12:20,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00301.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00301_Disgust_0.jpg,Disgust,까칠,disgusted,angry,0.12263484299182892,0.4903305172920227,0.5,936,343,1252,586,57814,0.00014971308701206,0.0536523200571537,0.4903305172920227,0.03580818325281143,0.3386174142360687,0.001621566480025649,0.07982029020786285
301,740.0,12:20,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00301.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00301_Riley_1.jpg,Riley,라일리,neutral,neutral,0.12263352423906326,0.42428961396217346,0.0,782,175,1031,555,70520,0.052822813391685486,0.1239224225282669,0.07393213361501694,0.13535398244857788,0.16733381152153015,0.02234526351094246,0.42428961396217346
301,740.0,12:20,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00301.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00301_Anger_2.jpg,Anger,버럭,angry,sad,0.11611074954271317,0.29882383346557617,0.8,1153,309,1638,712,157544,0.0031968653202056885,0.29882383346557617,0.16869625449180603,0.11388419568538666,0.18025189638137817,0.03581796959042549,0.1993289738893509
301,740.0,12:20,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00301.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00301_Anxiety_3.jpg,Anxiety,불안,fearful,angry,0.10105368494987488,0.7045226097106934,0.9,618,476,1000,712,73920,0.0064840372651815414,0.027237914502620697,0.7045226097106934,0.035823576152324677,0.1498899906873703,0.032775890082120895,0.043265990912914276
302,741.0,12:21,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00302.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00302_Anger_0.jpg,Anger,버럭,angry,fearful,0.09743589162826538,0.25640028715133667,0.8,625,0,1655,712,626928,0.07888015359640121,0.1700420379638672,0.19036033749580383,0.25640028715133667,0.17527619004249573,0.033802177757024765,0.09523877501487732
302,741.0,12:21,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00302.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00302_Riley_1.jpg,Riley,라일리,neutral,angry,0.09136490523815155,0.29245302081108093,0.8,717,86,1057,397,79086,0.026605747640132904,0.06548462808132172,0.29245302081108093,0.2569414973258972,0.1936897188425064,0.06210363656282425,0.10272177308797836
304,748.0,12:28,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00304.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00304_Riley_0.jpg,Riley,라일리,neutral,disgusted,0.11231902986764908,0.31506597995758057,0.5,434,114,1340,712,434792,0.010294727981090546,0.21861939132213593,0.21108600497245789,0.20030786097049713,0.31506597995758057,0.02371808886528015,0.02090800181031227
304,748.0,12:28,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00304.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00304_Anxiety_1.jpg,Anxiety,불안,fearful,surprised,0.08182457089424133,0.3795553147792816,0.4,410,114,710,327,48100,0.004751269705593586,0.05627131834626198,0.1806992143392563,0.25908416509628296,0.10338277369737625,0.3795553147792816,0.016255920752882957
306,751.0,12:31,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00306.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00306_Riley_0.jpg,Riley,라일리,neutral,neutral,0.17591507732868195,0.2341422289609909,0.0,773,256,1181,712,148544,0.2159477025270462,0.08589167147874832,0.13108861446380615,0.1656416952610016,0.1452832669019699,0.022004932165145874,0.2341422289609909
306,751.0,12:31,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00306.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00306_Sadness_1.jpg,Sadness,슬픔,sad,angry,0.0894303172826767,0.4219803512096405,0.8,1091,456,1579,712,99170,0.0033879366237670183,0.0663384422659874,0.4219803512096405,0.09420738369226456,0.2294739931821823,0.11778291314840317,0.06682903319597244
307,752.0,12:32,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00307.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00307_Riley_0.jpg,Riley,라일리,neutral,fearful,0.21272721886634827,0.3512398600578308,0.7,487,118,1445,712,455952,0.2547001242637634,0.06930756568908691,0.11646861582994461,0.3512398600578308,0.043092936277389526,0.06236184760928154,0.10282907634973526
308,753.0,12:33,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00308.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00308_Joy_0.jpg,Joy,기쁨,happy,disgusted,0.08365858346223831,0.25787386298179626,0.9,841,212,1083,649,79170,0.1657920628786087,0.0458284392952919,0.141896590590477,0.0646502822637558,0.25787386298179626,0.10622821003198624,0.2177305370569229
312,760.0,12:40,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00312.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00312_Riley_0.jpg,Riley,라일리,neutral,disgusted,0.0988326445221901,0.3298320174217224,0.5,1176,128,1772,630,240870,0.05858182907104492,0.17021553218364716,0.1504942774772644,0.17158196866512299,0.3298320174217224,0.04632940515875816,0.07296496629714966
313,761.0,12:41,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00313.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00313_Riley_0.jpg,Riley,라일리,neutral,fearful,0.08897516131401062,0.28483349084854126,0.7,1348,206,1772,712,181450,0.016638757660984993,0.1612343192100525,0.19144456088542938,0.28483349084854126,0.17152635753154755,0.15737800300121307,0.016944516450166702
314,762.0,12:42,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00314.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00314_Embarrassment_0.jpg,Embarrassment,당황,fearful,fearful,0.08979158103466034,0.23016150295734406,0.0,970,393,1532,712,142884,0.031508754938840866,0.16929566860198975,0.1700299233198166,0.23016150295734406,0.13007114827632904,0.07941722869873047,0.18951572477817535
315,764.0,12:44,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00315.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00315_Anger_0.jpg,Anger,버럭,angry,fearful,0.10356715321540833,0.23747998476028442,0.8,1062,386,1635,712,148995,0.089058056473732,0.13104164600372314,0.120848149061203,0.23747998476028442,0.15072360634803772,0.09309717267751694,0.177751362323761
317,771.0,12:51,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00317.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00317_Riley_0.jpg,Riley,라일리,neutral,sad,0.12264121323823929,0.492202490568161,0.5,62,378,267,639,39825,0.01106257550418377,0.492202490568161,0.1179385855793953,0.0714356079697609,0.25766149163246155,0.016415230929851532,0.03328400105237961
318,772.0,12:52,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00318.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00318_Anger_0.jpg,Anger,버럭,angry,sad,0.09910205751657486,0.3487906754016876,0.8,388,386,593,648,40002,0.011443856172263622,0.3487906754016876,0.22487126290798187,0.06861234456300735,0.3027364909648895,0.010534916073083878,0.03301041200757027
319,779.0,12:59,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00319.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00319_Joy_0.jpg,Joy,기쁨,happy,happy,0.12523140013217926,0.4297049045562744,0.0,281,33,838,696,275613,0.4297049045562744,0.012045728974044323,0.043936990201473236,0.23372456431388855,0.03640483319759369,0.11618237942457199,0.1280006468296051
320,780.0,13:00,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00320.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00320_Joy_0.jpg,Joy,기쁨,happy,neutral,0.13640619814395905,0.23513582348823547,0.4,0,0,774,712,492082,0.12853918969631195,0.030120698735117912,0.07935716956853867,0.19547171890735626,0.1601976901292801,0.1711777299642563,0.23513582348823547
320,780.0,13:00,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00320.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00320_Riley_1.jpg,Riley,라일리,neutral,fearful,0.10034026950597763,0.2708064615726471,0.7,1009,62,1344,703,159817,0.013499462977051735,0.10959302634000778,0.20731990039348602,0.2708064615726471,0.16971121728420258,0.1942637413740158,0.03480619192123413
321,781.0,13:01,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00321.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00321_Riley_0.jpg,Riley,라일리,neutral,fearful,0.18770921230316162,0.5194854736328125,0.7,946,72,1303,702,168096,0.0291069857776165,0.1268763393163681,0.13056494295597076,0.5194854736328125,0.07119397819042206,0.05665036290884018,0.06612192839384079
322,782.0,13:02,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00322.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00322_Riley_0.jpg,Riley,라일리,neutral,fearful,0.15905416011810303,0.42090436816215515,0.7,955,73,1296,699,159300,0.03052791766822338,0.16988858580589294,0.20716996490955353,0.42090436816215515,0.09269756823778152,0.03157095983624458,0.047240644693374634
322,782.0,13:02,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00322.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00322_Joy_1.jpg,Joy,기쁨,happy,neutral,0.1550433188676834,0.3678278923034668,0.4,129,0,861,712,448088,0.2007952481508255,0.02193627879023552,0.03448692336678505,0.15185697376728058,0.08485065400600433,0.13824599981307983,0.3678278923034668
323,783.0,13:03,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00323.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00323_Riley_0.jpg,Riley,라일리,neutral,fearful,0.15969569981098175,0.4233018457889557,0.7,945,134,1304,697,151457,0.02231898345053196,0.17363129556179047,0.14359165728092194,0.4233018457889557,0.11367206275463104,0.07526201754808426,0.04822210967540741
323,783.0,13:03,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00323.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00323_Joy_1.jpg,Joy,기쁨,happy,neutral,0.11862479150295258,0.44966599345207214,0.4,0,0,799,712,478082,0.1302822381258011,0.044252634048461914,0.025768747553229332,0.15564988553524017,0.0834442600607872,0.110936239361763,0.44966599345207214
324,787.0,13:07,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00324.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00324_Riley_0.jpg,Riley,라일리,neutral,fearful,0.15960197150707245,0.29678988456726074,0.7,963,75,1323,689,165360,0.018807366490364075,0.25915277004241943,0.0874517560005188,0.29678988456726074,0.20214197039604187,0.062179580330848694,0.0734766274690628
324,787.0,13:07,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00324.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00324_Envy_1.jpg,Envy,부럽,angry,happy,0.11870773136615753,0.5520411133766174,1.0,34,0,866,712,506908,0.5520411133766174,0.005829164758324623,0.03336922824382782,0.12537597119808197,0.031207000836730003,0.1683572381734848,0.08382033556699753
325,788.0,13:08,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00325.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00325_Riley_0.jpg,Riley,라일리,neutral,angry,0.16326281428337097,0.4587480425834656,0.8,74,0,1772,712,1071954,0.0029888362623751163,0.04436187818646431,0.4587480425834656,0.0235228780657053,0.37111029028892517,0.006756278220564127,0.09251172095537186
326,789.0,13:09,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00326.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00326_Riley_0.jpg,Riley,라일리,neutral,fearful,0.10635820031166077,0.2509553134441376,0.7,345,75,776,692,198809,0.14309589564800262,0.06824012100696564,0.07357941567897797,0.2509553134441376,0.0950557067990303,0.22733236849308014,0.14174121618270874
328,796.0,13:16,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00328.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00328_Riley_0.jpg,Riley,라일리,neutral,sad,0.1636602282524109,0.4422135055065155,0.5,580,243,824,622,69324,0.006231946870684624,0.4422135055065155,0.08446556329727173,0.08053475618362427,0.09997833520174026,0.02644285559654236,0.2601330280303955
328,796.0,13:16,/content/drive/MyDrive/인지프/aeaa_lora_weights/frames/frame_00328.jpg,/content/drive/MyDrive/인지프/aeaa_lora_weights/crops/frame_00328_Joy_1.jpg,Joy,기쁨,happy,disgusted,0.10890514403581619,0.36507269740104675,0.9,179,187,536,712,147084,0.04753086343407631,0.061379071325063705,0.13810737431049347,0.1304219365119934,0.36507269740104675,0.07118005305528641,0.18630802631378174
